1570,-210,1,,0,1
-1570,-750,1,,0,1
130,1170,1,,0,1
-190,970,6,,0,1
430,-1170,1,,0,1
-530,-890,4,,0,1
-1190,-1170,1,,0,1
1570,1150,1,,0,1
-190,950,6,,0,1
-1570,1150,1,,0,1
-1570,-450,1,,0,1
-1090,-1170,1,,0,1
-830,-1170,1,,0,1
-1570,-910,1,,0,1
-1570,30,1,,0,1
-1570,-950,1,,0,1
-270,290,6,,0,1
1570,-510,1,,0,1
630,-1170,1,,0,1
-1570,-1050,1,,0,1
-710,-1170,1,,0,1
1570,730,1,,0,1
-450,1170,1,,0,1
930,1170,1,,0,1
-1570,-50,1,,0,1
-770,1170,1,,0,1
-1570,-150,1,,0,1
1350,1170,1,,0,1
-610,-1170,1,,0,1
130,-570,4,,0,1
-1170,910,4,,0,1
1570,10,1,,0,1
-350,1170,1,,0,1
-1570,-610,1,,0,1
330,50,8,,0,1
-1570,330,1,,0,1
1570,1070,1,,0,1
-110,1170,1,,0,1
-1570,-650,1,,0,1
1550,-1170,1,,0,1
-190,990,6,,0,1
1570,1030,1,,0,1
1110,1170,1,,0,1
1570,950,1,,0,1
50,1170,1,,0,1
-770,-1170,1,,0,1
1570,930,1,,0,1
1430,-1170,1,,0,1
210,-1170,1,,0,1
490,710,6,,0,1
1570,470,1,,0,1
-1570,150,1,,0,1
-1350,1170,1,,0,1
90,-1170,1,,0,1
-810,-770,8,,0,1
1530,-1170,1,,0,1
950,-1170,1,,0,1
-630,-1170,1,,0,1
1570,-30,1,,0,1
-130,-1170,1,,0,1
-30,1170,1,,0,1
-610,-630,5,,0,1
1090,-1170,1,,0,1
1570,-270,1,,0,1
-150,1170,1,,0,1
-250,-1170,1,,0,1
30,1170,1,,0,1
1190,-1170,1,,0,1
70,650,8,,0,1
1190,910,8,,0,1
-1450,-530,13,,0,1
-1390,690,4,,0,1
-590,-1170,1,,0,1
-330,-930,4,,0,1
-1570,410,1,,0,1
-650,-1170,1,,0,1
-1110,-150,4,,0,1
150,-1170,1,,0,1
-1290,1170,1,,0,1
1570,50,1,,0,1
-1570,-410,1,,0,1
1570,30,1,,0,1
-1570,-510,1,,0,1
-310,1170,1,,0,1
1130,-1170,1,,0,1
1570,-1030,1,,0,1
770,1170,1,,0,1
-1330,50,4,,0,1
-730,1170,1,,0,1
1570,-430,1,,0,1
-1570,-890,1,,0,1
-90,-990,4,,0,1
1070,-1170,1,,0,1
910,470,8,,0,1
1570,-530,1,,0,1
-530,-1170,1,,0,1
1410,1170,1,,0,1
-1570,390,1,,0,1
750,1050,6,,0,1
1570,-130,1,,0,1
-1570,-70,1,,0,1
1330,-1170,1,,0,1
-1570,810,1,,0,1
1470,-1170,1,,0,1
130,-1170,1,,0,1
-1570,-110,1,,0,1
1570,330,1,,0,1
-1570,-210,1,,0,1
-1570,-1170,1,,0,1
-70,-1170,1,,0,1
1570,-730,1,,0,1
-1570,-570,1,,0,1
-1570,1170,1,,0,1
-1310,1170,1,,0,1
-70,1170,1,,0,1
70,1170,1,,0,1
230,-1170,1,,0,1
-1570,790,1,,0,1
-1570,710,1,,0,1
490,1170,1,,0,1
-1170,-930,6,,0,1
-1570,690,1,,0,1
330,-1170,1,,0,1
-1230,1170,1,,0,1
170,1030,8,,0,1
1390,1170,1,,0,1
590,1170,1,,0,1
1570,-750,1,,0,1
-1570,190,1,,0,1
-190,-1170,1,,0,1
610,-1170,1,,0,1
-1570,-870,1,,0,1
-550,750,4,,0,1
-970,-490,4,,0,1
970,1170,1,,0,1
-1190,1170,1,,0,1
730,-1170,1,,0,1
-570,-10,8,,0,1
-830,-630,5,,0,1
-1550,1170,1,,0,1
710,-1170,1,,0,1
-1330,-1170,1,,0,1
-270,-1170,1,,0,1
310,-1170,1,,0,1
50,-1170,1,,0,1
-270,1170,1,,0,1
-1290,-630,13,,0,1
-1570,-1110,1,,0,1
450,690,6,,0,1
-590,1170,1,,0,1
1570,570,1,,0,1
650,-1170,1,,0,1
1570,1110,1,,0,1
1570,-490,1,,0,1
-1510,1170,1,,0,1
1310,-1170,1,,0,1
1570,-970,1,,0,1
990,-1170,1,,0,1
-150,-1170,1,,0,1
250,-1050,4,,0,1
-1250,290,4,,0,1
-550,-1170,1,,0,1
1570,870,1,,0,1
270,-1170,1,,0,1
-1170,1170,1,,0,1
1570,-90,1,,0,1
-1190,590,6,,0,1
1270,1170,1,,0,1
1570,-190,1,,0,1
-1070,-1170,1,,0,1
-870,-1170,1,,0,1
-1310,650,6,,0,1
370,-1170,1,,0,1
1570,-570,1,,0,1
-1390,-1170,1,,0,1
1570,-650,1,,0,1
830,990,6,,0,1
1570,-690,1,,0,1
1570,710,1,,0,1
830,-1170,1,,0,1
-350,-1170,1,,0,1
-10,-850,4,,0,1
1570,590,1,,0,1
510,-1170,1,,0,1
-810,810,4,,0,1
-1570,730,1,,0,1
-470,-1170,1,,0,1
1570,110,1,,0,1
-310,310,6,,0,1
690,1170,1,,0,1
-1370,-830,4,,0,1
-10,-1170,1,,0,1
-1470,1170,1,,0,1
1570,-350,1,,0,1
990,1170,1,,0,1
-1330,30,4,,0,1
1190,-210,8,,0,1
-1570,570,1,,0,1
1570,1010,1,,0,1
1170,-1170,1,,0,1
-430,-1170,1,,0,1
-1570,450,1,,0,1
-1390,-450,4,,0,1
1510,1170,1,,0,1
490,690,6,,0,1
-1270,690,6,,0,1
-1570,-30,1,,0,1
1570,-1090,1,,0,1
-1150,-1170,1,,0,1
-90,-1170,1,,0,1
-810,-850,4,,0,1
-90,1170,1,,0,1
1350,-1170,1,,0,1
370,910,8,,0,1
-1570,270,1,,0,1
-1570,870,1,,0,1
-110,-1170,1,,0,1
-250,310,6,,0,1
-1130,1170,1,,0,1
250,1170,1,,0,1
1310,1170,1,,0,1
-1150,250,4,,0,1
-1090,1170,1,,0,1
-150,970,6,,0,1
-1450,-710,13,,0,1
-1310,590,6,,0,1
-1350,-1170,1,,0,1
-1570,50,1,,0,1
-670,1170,1,,0,1
-690,-770,5,,0,1
1570,350,1,,0,1
-370,-1170,1,,0,1
690,-870,8,,0,1
-1570,-1030,1,,0,1
-170,1170,1,,0,1
630,1170,1,,0,1
1570,-110,1,,0,1
-1570,-430,1,,0,1
1570,770,1,,0,1
-1330,490,4,,0,1
170,-90,8,,0,1
-1070,1170,1,,0,1
550,-1170,1,,0,1
570,950,6,,0,1
-470,-870,4,,0,1
-690,1170,1,,0,1
-1290,-670,4,,0,1
1150,1170,1,,0,1
1570,1130,1,,0,1
-270,310,6,,0,1
-710,-910,8,,0,1
-1410,-1170,1,,0,1
-1570,1130,1,,0,1
-170,970,6,,0,1
-1350,30,4,,0,1
830,1170,1,,0,1
-1310,-850,8,,0,1
-1410,1170,1,,0,1
-1510,-1170,1,,0,1
1570,750,1,,0,1
1030,1170,1,,0,1
710,1050,6,,0,1
1570,650,1,,0,1
1570,-310,1,,0,1
-1570,-630,1,,0,1
-1570,-730,1,,0,1
710,1170,1,,0,1
1550,1170,1,,0,1
1570,190,1,,0,1
490,-1170,1,,0,1
310,1170,1,,0,1
110,-830,4,,0,1
-1030,1170,1,,0,1
350,1170,1,,0,1
-1330,-710,13,,0,1
1230,-1170,1,,0,1
-1110,-1170,1,,0,1
-1490,1170,1,,0,1
1570,450,1,,0,1
1530,1170,1,,0,1
170,-810,13,,0,1
-650,730,4,,0,1
-890,1170,1,,0,1
-430,1170,1,,0,1
1570,-10,1,,0,1
190,270,8,,0,1
770,-610,8,,0,1
750,1170,1,,0,1
150,-870,13,,0,1
1570,790,1,,0,1
-1570,590,1,,0,1
-1250,170,4,,0,1
-1570,230,1,,0,1
-310,-1170,1,,0,1
-890,-1170,1,,0,1
-1570,130,1,,0,1
1570,-850,1,,0,1
-210,990,6,,0,1
1570,-250,1,,0,1
1250,1170,1,,0,1
1410,-1170,1,,0,1
1490,1170,1,,0,1
1010,-1170,1,,0,1
-1410,-50,4,,0,1
-1570,1110,1,,0,1
-170,990,6,,0,1
1570,-50,1,,0,1
1510,-1170,1,,0,1
-830,-290,8,,0,1
-570,1170,1,,0,1
-10,950,8,,0,1
-1570,530,1,,0,1
870,1170,1,,0,1
1570,-890,1,,0,1
1570,-550,1,,0,1
-1570,-390,1,,0,1
-470,-470,4,,0,1
-1170,-1170,1,,0,1
1570,-1010,1,,0,1
1470,1170,1,,0,1
1330,1170,1,,0,1
-1570,890,1,,0,1
-1230,-1170,1,,0,1
-1570,-90,1,,0,1
-170,950,6,,0,1
-230,1170,1,,0,1
-1570,-190,1,,0,1
390,1170,1,,0,1
1570,250,1,,0,1
-1310,10,4,,0,1
690,1070,6,,0,1
-1130,-1170,1,,0,1
-1210,490,4,,0,1
-1010,1170,1,,0,1
-1570,-690,1,,0,1
1090,1170,1,,0,1
290,1170,1,,0,1
-670,-1170,1,,0,1
550,770,8,,0,1
-850,1170,1,,0,1
1570,910,1,,0,1
190,-1170,1,,0,1
590,930,6,,0,1
1570,810,1,,0,1
170,1170,1,,0,1
-750,1170,1,,0,1
-1290,1070,4,,0,1
-1570,210,1,,0,1
1050,-1170,1,,0,1
-1570,110,1,,0,1
-730,-1170,1,,0,1
70,-1170,1,,0,1
-190,1170,1,,0,1
1050,1170,1,,0,1
1570,-630,1,,0,1
-1570,-350,1,,0,1
-510,1170,1,,0,1
-1370,870,4,,0,1
-910,1170,1,,0,1
1030,-1170,1,,0,1
-1390,-930,13,,0,1
-1570,670,1,,0,1
-210,-1070,8,,0,1
-250,1170,1,,0,1
10,1170,1,,0,1
1450,-1170,1,,0,1
-1570,-310,1,,0,1
810,1170,1,,0,1
1570,830,1,,0,1
-1570,290,1,,0,1
1570,-770,1,,0,1
-1570,-1090,1,,0,1
1570,-790,1,,0,1
-1190,-830,8,,0,1
-1570,1090,1,,0,1
-1370,1170,1,,0,1
-210,-950,8,,0,1
-1570,1070,1,,0,1
250,-1170,1,,0,1
-10,110,8,,0,1
450,1170,1,,0,1
-1570,970,1,,0,1
50,-870,13,,0,1
-1570,-10,1,,0,1
750,-1170,1,,0,1
-1450,-1170,1,,0,1
1570,-470,1,,0,1
730,1050,6,,0,1
530,1170,1,,0,1
1570,890,1,,0,1
-790,1170,1,,0,1
270,1170,1,,0,1
-330,-390,8,,0,1
1570,430,1,,0,1
710,1070,6,,0,1
-1570,770,1,,0,1
370,1170,1,,0,1
-1570,-230,1,,0,1
1570,290,1,,0,1
110,-1170,1,,0,1
1570,-670,1,,0,1
930,-1170,1,,0,1
-410,-1170,1,,0,1
-610,1170,1,,0,1
-210,970,6,,0,1
850,-970,8,,0,1
1570,-170,1,,0,1
470,1170,1,,0,1
1570,-1150,1,,0,1
1570,370,1,,0,1
-50,1170,1,,0,1
-1570,750,1,,0,1
-470,1170,1,,0,1
-1570,650,1,,0,1
1570,130,1,,0,1
-1210,730,4,,0,1
-1570,630,1,,0,1
1090,-630,8,,0,1
1570,850,1,,0,1
-1570,-790,1,,0,1
-210,-1170,1,,0,1
-1150,130,4,,0,1
1430,1170,1,,0,1
-1030,-710,4,,0,1
1570,-590,1,,0,1
90,1170,1,,0,1
790,-190,8,,0,1
-810,1170,1,,0,1
1570,670,1,,0,1
-1570,1050,1,,0,1
-1210,1170,1,,0,1
-390,1170,1,,0,1
190,1170,1,,0,1
1570,210,1,,0,1
1570,550,1,,0,1
-1010,-1170,1,,0,1
1570,-1170,1,,0,1
110,1170,1,,0,1
-330,-1170,1,,0,1
170,-1170,1,,0,1
1570,-290,1,,0,1
-1290,610,6,,0,1
-350,-1010,8,,0,1
-490,-1170,1,,0,1
-410,1170,1,,0,1
1570,-390,1,,0,1
570,-1170,1,,0,1
890,-1170,1,,0,1
570,1170,1,,0,1
1570,990,1,,0,1
1010,-50,8,,0,1
-750,-1170,1,,0,1
-1390,1170,1,,0,1
-1570,-850,1,,0,1
-950,-1170,1,,0,1
1570,70,1,,0,1
-1570,-250,1,,0,1
1490,-1170,1,,0,1
-1270,-250,4,,0,1
1570,510,1,,0,1
-1570,-710,1,,0,1
30,-870,13,,0,1
770,-1170,1,,0,1
-490,910,4,,0,1
1070,1170,1,,0,1
-990,1170,1,,0,1
-690,-1170,1,,0,1
-10,1170,1,,0,1
-1570,830,1,,0,1
-1570,-550,1,,0,1
-1570,-770,1,,0,1
-1310,610,6,,0,1
1110,-1170,1,,0,1
-330,1170,1,,0,1
-270,330,6,,0,1
-530,-130,8,,0,1
-1570,-1010,1,,0,1
-1030,-1170,1,,0,1
-230,-1170,1,,0,1
-170,-1170,1,,0,1
1210,-1170,1,,0,1
410,-1170,1,,0,1
290,-1170,1,,0,1
-1150,1170,1,,0,1
230,1170,1,,0,1
-1570,610,1,,0,1
1570,170,1,,0,1
-30,-1170,1,,0,1
-90,-570,4,,0,1
1570,-990,1,,0,1
-1270,1170,1,,0,1
-1570,-490,1,,0,1
-1110,1170,1,,0,1
-1570,-930,1,,0,1
1570,970,1,,0,1
-1570,430,1,,0,1
-50,-370,8,,0,1
470,690,6,,0,1
790,-1170,1,,0,1
-870,1170,1,,0,1
-450,-1170,1,,0,1
-1570,310,1,,0,1
